YEAR,MO,DY,PRECTOTCORR,RH2M,WS10M_MAX,WS10M_MIN,SLP,T2M,TS,T2M_MAX,T2M_MIN
2021,2,5,0,36.96,3.71,0.44,101.32,22.86,24.31,32.43,14.12
2021,2,6,0,30.79,4.61,0.83,101.34,22.99,24.42,32.03,16.25
2021,2,7,0,32.13,4.98,2.9,101.56,20.99,22.24,30.24,13.87
2021,2,8,0,23.64,4.07,2.43,101.57,20.45,21.56,31.13,10.71
2021,2,9,0,21.62,3.3,1.1,101.41,21.86,22.4,32.39,13.91
2021,2,10,0,18.88,2.93,1.25,101.22,23.04,23.28,33.39,14.61
2021,2,11,0,22.44,3.37,1.45,101.15,23.58,23.97,33.61,16.05
2021,2,12,0,34.27,3.03,0.5,101.18,24.01,25.59,33.92,15.56
2021,2,13,0,40.08,4.13,0.88,101.21,25.27,27.01,34.43,16.83
2021,2,14,0,36.71,3.88,1.47,101.22,25.97,27.81,33.97,17.8
2021,2,15,0,32.84,4.16,0.47,101.1,26.73,28.49,34.13,19.67
2021,2,16,0,31.95,4.71,1.93,101.01,26.63,27.96,34.82,19.02
2021,2,17,0.01,36.87,4.45,2.26,101.08,26.29,28.02,33.29,20.33
2021,2,18,0.47,44.21,4.19,1.79,101.42,25.07,26.89,31.66,19.88
2021,2,19,0.37,51.56,3.89,1.76,101.62,23.23,24.64,28.8,18.29
2021,2,20,0,48.06,5.71,2.48,101.55,24.49,26.38,31.87,17.03
2021,2,21,0,40.14,4.6,2.56,101.53,25.4,27.32,32.95,19.12
2021,2,22,0,34.46,4.71,2.51,101.49,24.87,26.61,33.84,17.35
2021,2,23,0,23.98,4.22,1.91,101.3,25.57,26.38,35.01,17.34
2021,2,24,0,19.75,2.96,1.05,101.15,26.59,27.07,35.83,18.7
2021,2,25,0,17.21,3.08,0.76,101.07,27.76,27.85,36.94,20.26
2021,2,26,0,22.13,5.08,2.16,100.89,27.46,28.37,36.95,18.38
2021,2,27,0,18.7,3.95,1.53,100.83,27.84,28.62,37.38,18.12
2021,2,28,0,18.39,3.19,1.03,100.91,28.88,29.44,37.58,21.11
2021,3,1,0,19.59,3.87,0.52,101.1,30.04,30.61,38.54,23.08
2021,3,2,0,19.69,4.65,2.33,101.22,28.34,29.57,37.73,19.55
2021,3,3,0,14.51,4.89,2.28,101.18,26.88,27.7,36.85,17.04
2021,3,4,0,13.73,3.05,2.11,101.16,27.46,28.3,37.59,17.45
2021,3,5,0,16.11,3.46,2.04,101.16,28.17,28.66,37.73,17.8
2021,3,6,0,14.55,3.1,1.88,101.16,28.45,29.36,38.24,19.18
2021,3,7,0,16.27,3.54,1.53,101.06,28.68,30.18,38.22,19.36
2021,3,8,0,22.94,3.35,1.76,101.11,28.82,31.02,38.06,19.54
2021,3,9,0,28.04,3.84,1.94,101.13,29.37,31.64,38.22,20.39
2021,3,10,0,29.46,4.56,0.76,101.11,29.96,32.37,38.26,22.01
2021,3,11,0,21.8,4.77,2.84,101.09,29.83,31.52,38.89,21.35
2021,3,12,0,21.5,4.86,2.55,101.22,29.65,31.49,38.55,21.2
2021,3,13,0.14,27.83,4.77,1.47,101.31,28.39,29.81,36.55,20.21
2021,3,14,0,25.78,3.38,0.93,101.09,29.26,31.59,38.1,20.13
2021,3,15,0,26.93,3.08,0.75,100.98,29.8,32.43,37.82,21.48
2021,3,16,0,25.55,3.73,1.45,100.97,30.11,32.4,38.17,22.05
2021,3,17,0,24.51,4.31,1.43,100.87,30.41,32.73,38.43,22.47
2021,3,18,0.08,27.96,5.64,2.47,100.88,30.66,32.41,37.92,23.78
2021,3,19,1.38,30.84,3.14,1.19,100.9,30.75,32.85,37.28,25.31
2021,3,20,1.01,35.08,3.58,0.25,100.81,30.38,33.37,37.02,23.24
2021,3,21,0.27,29.2,3.12,0.6,100.79,30.85,33.32,38,24.1
2021,3,22,0.69,29.12,4.32,0.93,100.96,30.63,33.14,38.24,22.74
2021,3,23,0.27,29.92,3.95,1.84,101.05,30.79,33.01,38.7,23.24
2021,3,24,0.51,28.83,4.7,2.24,101.07,30.96,33.3,38.76,23.91
2021,3,25,0,25.31,4.79,2.64,100.95,31.26,32.98,38.51,24.05
2021,3,26,0,23.55,5.7,2.41,100.93,30.4,32.22,38.86,22.24
2021,3,27,0,18.11,4.48,2.18,100.82,30.55,32.55,40.12,20.9
2021,3,28,0,16.49,4.57,0.65,100.72,31.32,32.92,40.71,22.11
2021,3,29,0,14.25,2.78,0.5,100.61,33.29,33.97,41.53,25.33
2021,3,30,0,14.83,5.91,2.14,100.43,32.06,33.35,41.81,22.65
2021,3,31,0,14.72,6.76,3.32,100.31,31.71,33.43,41.71,21.7
2021,4,1,0,20.31,6.12,3.1,100.27,32.28,34.24,41.09,24.39
2021,4,2,0,12.18,4.02,2.33,100.4,31.32,33.32,40.73,21.58
2021,4,3,0,12.55,3,0.86,100.46,32.53,34.44,41.49,24.11
2021,4,4,0,13.87,3.64,1.05,100.67,31.71,33.73,40.86,23.51
2021,4,5,0,14.7,5.17,2.13,100.77,31.8,33.25,41.01,22.59
2021,4,6,0,18.79,4.11,1.7,100.75,32.68,35.33,41.85,22.83
2021,4,7,0,25.12,4.16,0.19,100.76,33.6,36.75,41.89,24.71
2021,4,8,0,23.31,4.26,0.21,100.59,33.91,36.59,41.72,25.27
2021,4,9,0.02,27.03,3.12,0.99,100.62,33.79,36.47,40.43,27.19
2021,4,10,0.06,28.51,5.78,1.9,100.81,33.84,36.73,40.61,26.97
2021,4,11,2.09,32.17,5.81,1.69,101,33.34,36.28,39.64,26.96
2021,4,12,0,27.93,4.15,1.47,101.04,32.99,35.6,39.94,25.97
2021,4,13,0.02,22.79,3.63,0.74,100.96,33.33,35.38,40.39,25.75
2021,4,14,3.21,32.75,4.28,1.14,100.92,31.45,33.42,37.18,24.47
2021,4,15,0.44,37.85,3.87,0.12,100.88,31.27,35.3,38.42,24.01
2021,4,16,0,35.09,4.44,1.1,100.78,31.82,34.73,39.59,23.77
2021,4,17,0,28.69,3.84,0.94,100.79,33,35.91,40.83,24.56
2021,4,18,0,23.63,2.74,0.87,100.83,34.12,36.56,41.78,25.72
2021,4,19,0,25.71,2.45,0.69,100.6,34.33,37.85,41.57,26.74
2021,4,20,0,28.3,5.66,0.66,100.45,34.78,37.6,41.73,27.48
2021,4,21,0,29.89,5.18,1,100.65,34.13,37.17,41.25,27.27
2021,4,22,0,31.39,3.24,1.32,100.81,32.8,36.08,39.32,26.88
2021,4,23,0.01,31.99,3.92,1.52,100.81,32.28,34.38,37.59,27.16
2021,4,24,0.04,27.54,2.85,1.04,100.72,33.64,37.29,41.17,26.35
2021,4,25,0,19.89,2.79,1.09,100.68,34.07,37.3,41.82,25.92
2021,4,26,0,25.38,2.89,0.5,100.65,33.97,36.91,40.18,27.17
2021,4,27,2.24,25.79,3.98,0.38,100.69,34.36,37.74,41.85,27.13
2021,4,28,0.02,24.88,4.41,0.71,100.73,34.09,36.51,40.99,26.69
2021,4,29,0,25.83,3.79,0.95,100.66,34.35,37.59,42.82,25.8
2021,4,30,0,25.1,5.51,0.35,100.58,35,38.4,42.21,27.71
2021,5,1,0,28.33,5.04,0.12,100.62,34.38,36.78,40.7,28
2021,5,2,6.57,37.53,3.46,0.64,100.77,32.46,34.56,38.58,26.3
2021,5,3,2.2,38.74,2.11,0.16,100.65,32.62,35.76,39.24,26.37
2021,5,4,0.03,34.12,3.36,0.94,100.58,33.49,36.66,39.91,26.56
2021,5,5,0.12,34.56,4.38,0.95,100.55,33.83,36.9,39.81,27.79
2021,5,6,0.03,35.95,6.44,2.03,100.63,33.95,36.55,40.39,28.28
2021,5,7,2.65,43.62,5.86,0.54,100.8,32.76,35.36,38.46,28.58
2021,5,8,1.27,46.92,5.22,0.97,100.71,32.66,35.36,38.44,26.34
2021,5,9,0.28,39.05,5.32,0.66,100.49,34.73,37.81,41.07,28
2021,5,10,3.42,41.02,4.77,0.49,100.41,34.39,37.1,40.02,29.66
2021,5,11,0.15,36.79,4.58,1.74,100.33,34.79,36.93,41,28.35
2021,5,12,0,30.61,2.98,1.11,100.18,35.92,39.08,42.68,29
2021,5,13,0,29.39,7.75,1.9,100.21,34.52,36.52,40.69,29.21
2021,5,14,0,35.93,4.49,2.31,100.17,34.7,37.76,40.86,28.21
2021,5,15,0,43.88,8.92,5.18,100.22,34.31,37.07,41.16,29.06
2021,5,16,1.6,60.11,8.47,4.63,100.38,30.84,32.53,34.71,27.32
2021,5,17,0.57,61.94,7.69,4.68,100.44,30.6,31.72,34.09,26.98
2021,5,18,0.35,56.15,7,2.1,100.42,31.5,32.59,34.35,27.96
2021,5,19,3.08,55.14,8.27,3.32,100.35,30.99,32.07,35.29,27.15
2021,5,20,0.41,52.82,6.29,0.29,100.34,31.93,33.33,36.06,27.55
2021,5,21,0,39.54,5.15,0.28,100.35,33.41,36.05,40.5,27.47
2021,5,22,0,39.57,5.91,0.64,100.29,33.6,36.44,41.01,25.76
2021,5,23,0,35.47,5.04,1.79,100.3,34.16,36.71,40.86,27.36
2021,5,24,0,27.79,5.84,1.67,100.28,35.38,37.94,42.07,29.11
2021,5,25,0,24.47,9.9,2.29,100.06,34.77,36.23,41.84,27.16
2021,5,26,0.02,26.52,8.71,2.23,99.87,35.53,37.22,41.92,28.12
2021,5,27,0.34,33.49,10.58,3.91,99.93,35.81,37.92,42.42,29.89
2021,5,28,2.25,43.73,8.92,1.94,100.17,34.24,36.6,39.27,29.24
2021,5,29,1.97,38.53,8.47,2.96,100.24,35.47,37.87,41.88,29.8
2021,5,30,0.34,40.06,8.12,0.99,100.28,35.31,37.63,41.47,29.58
2021,5,31,0.19,40.47,5.04,0.96,100.16,34.91,37.71,40.73,29.31
2021,6,1,10.71,49.48,5.29,1.47,100.2,34.29,36.45,40.55,29.1
2021,6,2,1.18,61.96,5.26,1.06,100.42,31.34,32.46,36.02,27.55
2021,6,3,0.15,61.79,4.13,0.86,100.62,29.81,31.7,34.05,25.78
2021,6,4,1.25,55.51,4.05,1.51,100.65,30.84,33.76,36.36,25.53
2021,6,5,7.92,69.79,3.89,0.38,100.59,28.7,29.62,32.1,25.28
2021,6,6,2.33,60.14,3.68,1.75,100.52,31.02,32.97,36.78,25.59
2021,6,7,0.9,59.19,4.93,1.89,100.43,31.53,33.53,36.71,26.26
2021,6,8,4.1,65.13,6.61,1.2,100.32,30.65,31.97,34.95,26.84
2021,6,9,12.26,77.51,5.67,1.1,100.18,28.35,28.89,32.25,25.93
2021,6,10,14.63,80.87,5.58,1.92,100.09,27.12,27.63,29.16,25.15
2021,6,11,25.85,80.72,9.49,2.3,100.06,27.4,27.3,30.58,24.56
2021,6,12,3.61,74.59,7.68,1.71,100.02,28.53,28.99,33.57,24.46
2021,6,13,9.9,78.49,6.78,2.96,100,27.92,28.19,31.33,25.87
2021,6,14,59.12,88.6,7.42,1.71,99.92,26.41,26.23,27.96,25.01
2021,6,15,18.73,79.84,7.32,1.86,99.86,27.77,27.85,31.61,24.52
2021,6,16,2.48,77.86,5.6,2.82,100.04,27.22,27.84,31.78,23.42
2021,6,17,6.36,81.43,8.13,1.5,100.12,26.63,26.68,30.56,23.97
2021,6,18,8.1,80.98,7.31,2,100.24,27.01,27.04,30.53,24.44
2021,6,19,0.64,79.24,6.8,3.06,100.4,26.7,26.67,30.27,23.79
2021,6,20,0.05,73.34,6.95,2.65,100.47,27.71,28.11,32.62,23.03
2021,6,21,0,70.85,6.71,2.6,100.47,28.26,28.78,33.19,23.6
2021,6,22,14.27,76.8,6.75,2.05,100.37,27.98,28.35,32.47,24.83
2021,6,23,11.02,86.43,6.31,3.37,100.38,25.72,25.69,28.27,24.32
2021,6,24,0.71,79.46,7.24,2.5,100.4,26.42,26.54,30.69,23.57
2021,6,25,1.09,77.64,8.76,2.86,100.34,26.67,26.83,31.5,23.27
2021,6,26,9.65,78.69,5.72,3.06,100.28,27.3,28.12,32.51,23.52
2021,6,27,22.11,82.87,5.25,1.99,100.44,26.43,26.91,30.68,21.91
2021,6,28,18.02,85.25,4.24,0.83,100.43,27.34,27.68,30.32,24.61
2021,6,29,1.87,81.45,3.19,1.53,100.4,27.85,28.1,31.13,24.29
2021,6,30,3.24,80.09,5,1.33,100.34,28.54,28.69,32.79,24.66
2021,7,1,14.6,85.6,5.41,2.05,100.25,26.84,26.75,29.21,24.2
2021,7,2,4.67,84.41,5.97,2.55,100.34,25.59,25.53,27.95,23.55
2021,7,3,0.02,75.84,5.51,1.7,100.38,27.67,27.94,32.53,23.69
2021,7,4,2.43,76.22,6.68,1.96,100.46,27.62,27.9,32.19,23.45
2021,7,5,0.55,77.06,2.92,0.31,100.42,28.37,28.91,32.26,24.2
2021,7,6,6.8,82.49,5.31,1.46,100.3,27.15,27.03,30.4,24.89
2021,7,7,31.74,81.28,4.68,0.7,100.25,28.03,27.85,31.33,24.22
2021,7,8,37.3,88.39,4.72,1.81,100.3,26.54,26.39,28.91,24.59
2021,7,9,4.32,81.99,3.42,0.95,100.14,27.14,27.64,30.76,23.71
2021,7,10,21.24,82.04,2.61,0.5,99.97,27.13,27.67,30.74,23.58
2021,7,11,19.98,84.67,3.95,0.35,99.92,27.3,27.8,30.9,24.27
2021,7,12,9.28,83.3,6.14,1.75,99.96,27.55,28.07,31.6,24.23
2021,7,13,22.15,87.22,3.66,0.53,99.93,26.9,27.29,30.67,24.27
2021,7,14,14.36,86.45,3.17,0.75,99.86,27.43,27.92,31.51,24.43
2021,7,15,4.94,85.35,6.2,0.06,99.93,27.55,28.14,31.72,24.3
2021,7,16,0.49,83.63,4.04,2.15,100.34,27.5,28.2,31.44,24.51
2021,7,17,0.13,81.2,3.32,1.63,100.33,28.35,29.24,33.13,24.06
2021,7,18,8.49,84.16,3.7,1.19,100.13,28,28.4,31.49,24.95
2021,7,19,2.01,80.65,5.5,1.46,100.04,28.1,28.81,32.76,24.06
2021,7,20,14.83,88.75,9.63,2.83,100.26,25.68,25.59,27.63,24.54
2021,7,21,34.37,90.86,8.05,3.03,100.06,25.84,25.79,28.13,24.05
2021,7,22,52.98,92.21,8.21,2.96,99.73,25.71,25.44,27.37,24.12
2021,7,23,18.94,91.6,6.52,3.83,99.83,25.58,25.3,27.55,24.13
2021,7,24,12.8,87.62,7.31,2.49,99.96,26.43,26.41,29.64,23.47
2021,7,25,5.76,84.98,8.06,2.55,100.06,26.72,26.65,30.83,22.95
2021,7,26,2.79,84.84,8.17,2.79,100.07,27.21,27.18,31.42,23.41
2021,7,27,1.15,83.64,8.48,2.77,100.1,26.74,26.69,30.59,23.27
2021,7,28,1.65,85.35,7.77,2.17,100.21,26.09,25.96,29.63,22.95
2021,7,29,0.42,86.26,7.86,2.41,100.26,25.82,25.85,29.34,23.03
2021,7,30,0.58,88.4,7.59,3.91,100.3,25.41,25.41,28.92,22.72
2021,7,31,0.14,84.78,8.81,2.55,100.34,25.66,25.7,29.1,22.6
2021,8,1,0.03,82.79,9.25,2.6,100.22,26.28,26.28,30.36,22.9
2021,8,2,4.73,83.79,8.56,2.25,100.26,26.32,26.42,30.67,22.4
2021,8,3,0.88,82.96,8.35,1.08,100.42,26.73,26.84,30.67,22.98
2021,8,4,2.58,84.97,6.76,2.25,100.41,26.84,26.97,30.94,24.12
2021,8,5,2.68,86.03,7.07,1.57,100.26,26.26,26.24,29.12,23.65
2021,8,6,6.85,83.98,5.79,0.96,100.22,26.6,26.54,29.9,24.25
2021,8,7,0.56,81.98,4.47,1.81,100.35,27.04,27.32,31.13,23.45
2021,8,8,0.74,78.29,2.37,0.04,100.49,28.14,28.55,32.13,23.71
2021,8,9,1.89,83.86,2.43,0.84,100.53,27.55,27.6,30.42,24.95
2021,8,10,2.33,91.18,5.15,1.46,100.5,25.67,25.63,27.59,23.73
2021,8,11,0.07,82.87,5.51,1.4,100.48,26.82,26.85,30.75,23.26
2021,8,12,0.15,85.75,4,1.65,100.58,26.47,26.6,29.98,23.95
2021,8,13,0.3,88.25,5.08,1.63,100.5,24.86,24.86,27.14,23.3
2021,8,14,0.01,82.94,5.26,0.63,100.33,26.2,26.4,30.28,22.6
2021,8,15,2.78,85.33,5.59,1.33,100.34,26.05,26.26,29.86,23.14
2021,8,16,12.47,87.8,5.05,1.78,100.42,25.97,26.09,29.51,23.36
2021,8,17,25.87,92.01,5.81,3.02,100.35,25.36,25.26,27.82,23.71
2021,8,18,38.54,93.62,6.98,2.47,100.13,24.89,24.79,26.82,23.31
2021,8,19,12.49,90.37,5.28,1.85,100.15,25.6,25.67,28.69,23.5
2021,8,20,2.06,87.75,4.85,2.13,100.34,25.6,25.72,29.09,22.68
2021,8,21,3.73,86.63,3.16,1.92,100.54,26.07,26.41,29.84,23.06
2021,8,22,0.83,85.07,4.31,2.15,100.58,26.55,26.97,30.77,23.14
2021,8,23,0.2,82.47,3.18,0.73,100.59,26.97,27.21,30.93,22.84
2021,8,24,0.51,81.99,2.64,0.99,100.53,27.65,27.89,31.25,23.61
2021,8,25,0.88,86.72,3.52,1.23,100.4,26.94,27.01,30.26,24.62
2021,8,26,1.83,88.38,4.44,1.38,100.31,25.99,25.98,29.04,24.04
2021,8,27,1.18,84.26,2.43,0.26,100.29,26.66,26.97,30.38,23.24
2021,8,28,6.81,82.82,1.9,0.66,100.15,26.87,27.3,30.45,23.43
2021,8,29,10.72,85.5,1.98,0.44,100,27,27.1,30.43,23.78
2021,8,30,36.47,90.51,5.41,1.5,100.03,26.72,26.78,29.9,24.56
2021,8,31,16.59,88.23,6.16,2.82,100.27,25.96,26.12,29.77,23.39
2021,9,1,13.83,87.85,5.17,1.98,100.54,25.8,25.96,29.64,22.9
2021,9,2,5.28,86.46,3.5,0.13,100.48,26.69,26.87,30.32,23.53
2021,9,3,29.13,89.28,3.17,0.86,100.37,26.05,26.02,28.39,24.05
2021,9,4,8.3,89.61,2.98,0.65,100.35,25.87,25.97,29.01,23.31
2021,9,5,5.56,90.26,4.47,1.37,100.25,25.77,25.68,28.47,23.27
2021,9,6,28.38,92.11,3.44,1.35,100.19,25.91,25.83,28.65,23.79
2021,9,7,62.97,93.26,5.2,2.43,99.94,25.71,25.55,28.3,24.1
2021,9,8,4.03,90.99,7.24,3.58,100.1,26.15,26.11,29.52,23.14
2021,9,9,1.18,87.27,7.58,2.06,100.36,25.91,25.8,29.7,22.61
2021,9,10,8.99,86.82,5.42,1.02,100.4,26.44,26.23,29.84,23.31
2021,9,11,5.73,90.04,5.24,1.22,100.29,25.77,25.44,27.95,23.85
2021,9,12,2.54,88.16,5.03,1.62,100.08,26.56,26.62,30.02,23.57
2021,9,13,5.1,89.63,6.49,2.45,99.95,26.03,25.87,29.28,23.97
2021,9,14,0.97,92,7.34,2.22,100.03,25.64,25.48,28.11,24.03
2021,9,15,1.33,88.15,6.68,2.01,100.29,26.12,26.09,29.66,23.53
2021,9,16,1.25,86.72,6.29,1.63,100.37,26.02,25.89,29.21,23.46
2021,9,17,1.14,86.28,5.31,1.56,100.39,25.99,26.05,29.56,23.37
2021,9,18,0.36,83.97,3.93,1.3,100.61,26.01,26.08,29.79,22.97
2021,9,19,3.69,84.32,2.86,0.25,100.8,26.19,26.21,30.2,22.52
2021,9,20,27.89,85.82,1.82,0.36,100.68,26.23,26.01,29.29,23.51
2021,9,21,17.24,90.73,3.41,1.39,100.48,25.94,26,29.67,23.37
2021,9,22,4.31,89.05,4.77,1.39,100.28,26.09,26.19,29.47,23.28
2021,9,23,3.12,90.95,3.17,1.37,100.32,25.84,25.85,28.64,23.72
2021,9,24,1.16,92.77,4.23,0.93,100.38,25.48,25.36,27.75,23.84
2021,9,25,3.42,92.64,5.28,0.21,100.33,25.19,25.13,27.61,23.43
2021,9,26,16.25,93.53,4.82,1.75,100.23,25.49,25.28,27.94,23.79
2021,9,27,45.33,95.7,6.94,1.67,99.9,24.89,24.63,26.39,23.41
2021,9,28,27.18,92.44,6.26,3.09,99.97,25.08,24.97,28.45,23.21
2021,9,29,0.12,85.32,4.06,1.53,100.55,25.15,25.37,29.02,21.43
2021,9,30,0,79.55,1.99,0.21,100.74,26.95,26.9,31,22.23
2021,10,1,5.79,84.68,2.13,0.93,100.75,26.89,26.92,30.19,23.73
2021,10,2,1.84,85.28,2.24,1.13,100.77,26.51,26.57,29.8,23.09
2021,10,3,0.33,81.37,1.67,0.73,100.74,27.07,27.07,30.54,22.66
2021,10,4,1.15,84.43,2.14,0.42,100.64,26.97,26.77,30.2,23.91
2021,10,5,2.74,85.96,2.83,0.57,100.66,26.83,26.6,30.23,23.72
2021,10,6,0.23,87.98,1.83,1.33,100.63,26.39,26.53,29.92,23.51
2021,10,7,0.05,84.41,1.48,0.98,100.57,27.19,27.42,31.14,23.31
2021,10,8,0.04,83.79,1.79,0.13,100.54,27.22,27.07,30.33,24.27
2021,10,9,6.59,82.39,1.58,0.16,100.64,27.07,26.75,30.21,24
2021,10,10,1.15,82.99,3.36,0.07,100.68,26.19,25.99,29.73,23.27
2021,10,11,0,78.94,3.45,0.62,100.64,25.22,24.81,29.39,22.19
2021,10,12,0,79.22,3.27,1.16,100.62,24.76,24.33,29.42,20.17
2021,10,13,0,77.93,3.57,0.11,100.58,25.08,24.28,29.55,19.95
2021,10,14,0,82.76,3.93,1.33,100.54,24.6,24.4,29.61,20.29
2021,10,15,4.93,88.55,4.54,2,100.3,24.49,24.67,29.44,19.61
2021,10,16,9.8,92.8,3.92,1.7,100.22,25.26,25.18,28.08,23.35
2021,10,17,8.18,93.25,5.74,2.54,100.18,25.41,25.27,27.62,23.59
2021,10,18,0.68,89.06,4.84,2.13,100.38,25.92,25.91,29.46,23.23
2021,10,19,0.24,81.33,5.01,2.15,100.9,23.77,23.54,28.13,20.8
2021,10,20,0,80.12,3.66,1.65,101.18,22.89,22.73,27.98,18.24
2021,10,21,0,79.38,3.43,1.62,101.27,22.65,22.29,27.96,18.27
2021,10,22,0,70.24,2.99,0.99,101.29,22.26,21.03,27.87,15.96
2021,10,23,0,68.81,2.79,0.34,101.31,22.86,21.36,27.63,18.12
2021,10,24,0,75.5,3.17,1.32,101.34,22.42,21.62,27.69,17.96
2021,10,25,0,82.67,4.16,1.53,101.26,21.83,21.45,27,17.04
2021,10,26,0,81.31,3.95,1.54,101.22,21.45,21.09,26.89,16.35
2021,10,27,0,80.45,4.63,1.72,101.29,21.25,20.81,26.99,16.11
2021,10,28,0,84.73,5.16,2.5,101.3,21.55,21.54,27.23,16.71
2021,10,29,0,84.64,5.07,2.47,101.39,21.84,21.98,27.71,16.74
2021,10,30,0,84.5,4.16,2.25,101.41,21.37,21.56,27.27,16.69
2021,10,31,0,76.8,3.86,2.18,101.36,19.86,19.56,26.49,14.61
2021,11,1,0,80.33,3.51,0.88,101.24,20.14,20.06,27.36,13.41
2021,11,2,0.08,90.59,3.2,2.1,101.25,21,21.27,24.57,18.55
2021,11,3,0.02,86.04,1.95,0.9,101.24,22.91,23.07,27.22,18.72
2021,11,4,0.48,90.28,3.15,1.72,101.19,22.47,22.57,25.56,19.62
2021,11,5,0.06,87.62,2.66,1.18,101.11,23.52,23.85,28.32,20.15
2021,11,6,0,85.69,4.22,2.04,101.08,22.27,22.32,27.37,18.71
2021,11,7,0,82.17,4.24,1.99,101.11,20.33,20.15,26.04,16.01
2021,11,8,0,78.54,4.32,2.06,101.23,18.95,18.59,25.05,13.79
2021,11,9,0,79.91,4.86,2.07,101.29,18.71,18.11,25.35,13.01
2021,11,10,0,79.62,3.84,2.02,101.18,18.2,17.85,24.78,12.12
2021,11,11,0,83.94,4.34,2.47,101.01,18.42,18.26,23.12,13.88
2021,11,12,0,88.91,3.92,2.2,100.97,21.51,21.73,26.81,16.7
2021,11,13,0.25,88.97,3.38,1.79,100.86,24.42,24.71,29.26,20.75
2021,11,14,2.95,87.17,4,1.26,100.84,24.9,25.02,28.79,22.03
2021,11,15,5.72,90.01,2.68,1.53,100.75,24.42,24.54,28.63,21.21
2021,11,16,0.8,89.51,3.75,2,100.81,24.37,24.56,28.82,20.93
2021,11,17,0.07,88.58,2.73,1.42,101.03,24.82,24.96,28.99,21.86
2021,11,18,0,88.21,3.59,1.54,100.93,24.81,24.85,28.72,21.52
2021,11,19,0.13,86.12,4.38,1.74,100.76,24.34,24.37,28.35,21.7
2021,11,20,0.46,88.11,5.05,1.95,100.73,24.7,24.77,28.77,22.06
2021,11,21,0.13,85.99,4.42,0.72,100.98,25.17,25.07,29.05,21.68
2021,11,22,2.7,83.13,1.7,0.45,101.06,25.85,25.79,29.98,22.35
2021,11,23,0.37,87.1,3.29,0.82,101.03,24.67,24.67,28.78,21.89
2021,11,24,0,82.59,3.76,1.69,101.16,23.33,23.24,28.65,19.42
2021,11,25,0,77.32,3.13,1.2,101.23,22.12,21.3,27.34,17.92
